yes,no,yes-r,no-r
-1.3511929512023926,-0.3511928915977478,-1.3919044733047485,-0.39190444350242615
-4.765466690063477,-0.015466743148863316,-2.9665632247924805,-0.0915631577372551
-0.03985892981290817,-4.414858818054199,-1.0375686883926392,-0.5375686883926392
-0.007861151359975338,-6.382861137390137,-2.0459048748016357,-0.1709049791097641
-2.530163526535034,-0.1551634520292282,-1.825804591178894,-0.32580462098121643
-0.030428623780608177,-4.155428409576416,-0.41067999601364136,-1.1606800556182861
-0.03308381140232086,-4.533083915710449,-1.624549388885498,-0.24954935908317566
-0.0046617635525763035,-6.254661560058594,-0.028058158233761787,-3.9030580520629883
-2.035334348678589,-0.16033439338207245,-5.008978843688965,-0.008978706784546375
-4.762842655181885,-0.012842448428273201,-3.1843090057373047,-0.05930892005562782
-0.0070217507891356945,-5.632021903991699,-0.2917502522468567,-1.416750192642212
-0.060404129326343536,-3.310404062271118,-0.9543417096138,-0.5793417096138
-0.023289354518055916,-4.898289203643799,-0.1110597550868988,-2.3610596656799316
-2.0554699897766113,-0.18046995997428894,-1.9585933685302734,-0.20859338343143463
-2.838944435119629,-0.08894447237253189,-3.664316177368164,-0.03931615501642227
-0.0068477243185043335,-6.069347858428955,-0.24386388063430786,-1.618863821029663
-0.025574233382940292,-4.150574207305908,-0.3459080159664154,-1.3459080457687378
-0.02627478539943695,-4.651274681091309,-1.0313036441802979,-0.5313037037849426
-0.04500744491815567,-3.7950074672698975,-3.175431489944458,-0.05043158680200577
-0.35111576318740845,-1.6011157035827637,-3.310150146484375,-0.06015025079250336
-4.154956817626953,-0.029956715181469917,-4.2729692459106445,-0.022969141602516174
-1.1420389413833618,-0.6420389413833618,-2.7300832271575928,-0.10508318245410919
-2.7370195388793945,-0.11201950907707214,-3.800302743911743,-0.05030281841754913
-0.014157690107822418,-5.514157772064209,-1.3485090732574463,-0.3485090136528015
-0.08899671584367752,-2.838996648788452,-0.3389790952205658,-1.3389791250228882
-0.030435100197792053,-4.905435085296631,-2.3779513835906982,-0.1279514729976654
-0.003200292121618986,-7.378200054168701,-2.944227457046509,-0.06922735273838043
-2.6089537143707275,-0.10895372927188873,-3.781630277633667,-0.031630173325538635
-3.313481330871582,-0.06348145008087158,-3.6657140254974365,-0.04071403294801712
-0.018671700730919838,-4.76867151260376,-0.8640490174293518,-0.6140490174293518
-0.7575144171714783,-0.8825144171714783,-4.023833751678467,-0.023833565413951874
-2.720123052597046,-0.09512313455343246,-3.5367467403411865,-0.03674677759408951
-0.08112318813800812,-3.331123113632202,-0.5633463263511658,-0.9383463263511658
-3.4259252548217773,-0.05092531815171242,-4.886666297912598,-0.011666405946016312
-0.10993334650993347,-2.484933376312256,-3.672788143157959,-0.04778825864195824
-2.508983612060547,-0.13398350775241852,-4.762231349945068,-0.01223157811909914
-0.3339073061943054,-1.8339073657989502,-3.190281867980957,-0.065281942486763
-5.008430480957031,-0.008430251851677895,-3.54176664352417,-0.04176667705178261
-0.05243648961186409,-3.677436590194702,-1.6884783506393433,-0.31347838044166565
-2.293205976486206,-0.16820591688156128,-4.515800952911377,-0.01580098457634449
-0.00878150574862957,-5.633781433105469,-1.693651556968689,-0.31865155696868896
-0.0038288156501948833,-6.753829002380371,-0.018751494586467743,-4.393751621246338
-0.39692339301109314,-1.5219234228134155,-1.1498125791549683,-0.5248125791549683
-0.0425080806016922,-3.667508125305176,-0.13448810577392578,-2.259488105773926
-0.010387995280325413,-5.135387897491455,-0.21991568803787231,-1.7199156284332275
-3.780283212661743,-0.030283257365226746,-3.0601284503936768,-0.06012836471199989
-0.003438633633777499,-7.065938472747803,-0.42000651359558105,-1.170006513595581
-4.027307987213135,-0.027308164164423943,-2.980074644088745,-0.10507470369338989
-1.5093246698379517,-0.38432469964027405,-2.6366660594940186,-0.13666598498821259
-0.001471152063459158,-8.063971519470215,-0.11523645371198654,-2.490236520767212
-4.0245161056518555,-0.024516260251402855,-4.2699151039123535,-0.019915150478482246
-0.04960109293460846,-3.6746010780334473,-0.41852065920829773,-1.1685206890106201
-2.07125186920166,-0.196251779794693,-2.395751476287842,-0.14575137197971344
-0.004351789131760597,-6.316851615905762,-0.046259909868240356,-3.296259880065918
-2.943556308746338,-0.06855637580156326,-2.5136821269989014,-0.138682022690773
-0.8722326159477234,-0.7472326159477234,-1.446288824081421,-0.4462888538837433
-0.028131991624832153,-4.52813196182251,-3.4273507595062256,-0.05235085263848305
-0.05243965610861778,-3.6774396896362305,-0.6542347073554993,-0.7792347073554993
-4.270090579986572,-0.02009042166173458,-2.7140064239501953,-0.08900652825832367
-0.6835001707077026,-0.8085001707077026,-2.04252552986145,-0.16752558946609497
-3.916597604751587,-0.04159767925739288,-3.1846656799316406,-0.059665776789188385
-0.12974236905574799,-2.879742383956909,-0.7615008354187012,-0.7615008354187012
-0.9833354949951172,-0.7333354949951172,-2.8393893241882324,-0.08938935399055481
-0.011312628164887428,-5.886312484741211,-2.149036407470703,-0.14903639256954193
-0.0022651508916169405,-7.314764976501465,-0.31449127197265625,-1.4394912719726562
-0.005288539454340935,-5.880288600921631,-0.04368916526436806,-3.418689250946045
-1.6722781658172607,-0.29727810621261597,-2.505093574523926,-0.13009348511695862
-0.019842928275465965,-5.519843101501465,-3.0813164710998535,-0.08131641149520874
-0.17096133530139923,-2.295961380004883,-1.371518611907959,-0.371518611907959
-0.03938572108745575,-4.164385795593262,-1.0047897100448608,-0.5047897100448608
-1.622700572013855,-0.24770060181617737,-1.8641998767852783,-0.2391999065876007
-0.2632807195186615,-1.7632807493209839,-1.2784796953201294,-0.4034797251224518
-1.6280863285064697,-0.2530863583087921,-3.9042446613311768,-0.02924473024904728
-0.0022144813556224108,-7.439714431762695,-0.17732979357242584,-1.9273297786712646
-0.01046396978199482,-5.385464191436768,-0.041495099663734436,-3.5414950847625732
-0.028466081246733665,-4.40346622467041,-0.3797411322593689,-1.2547411918640137
-1.7316524982452393,-0.3566524386405945,-2.849194049835205,-0.09919407218694687
-0.39782968163490295,-1.2728296518325806,-2.2045958042144775,-0.20459586381912231
-0.18720825016498566,-2.1872081756591797,-0.2763980031013489,-1.651397943496704
-0.7839833498001099,-0.7839833498001099,-3.210573434829712,-0.08557351678609848
-0.05564810335636139,-3.6806480884552,-0.26502957940101624,-1.6400295495986938
-0.02823849953711033,-4.903238296508789,-1.258405327796936,-0.38340532779693604
-0.07502724975347519,-3.0750272274017334,-0.6030757427215576,-0.9780757427215576
-3.3045265674591064,-0.05452656000852585,-4.8859686851501465,-0.010968510992825031
-0.0009727513534016907,-8.438472747802734,-0.2379070669412613,-1.7379070520401
-4.148917198181152,-0.02391713671386242,-3.6597673892974854,-0.034767478704452515
-0.031004097312688828,-4.031003952026367,-1.5611763000488281,-0.31117627024650574
-3.2980051040649414,-0.04800507426261902,-3.901850461959839,-0.026850564405322075
-0.09389244765043259,-2.7188923358917236,-0.09999270737171173,-2.5999927520751953
-0.17370879650115967,-2.298708915710449,-0.7799081802368164,-0.7799081802368164
-0.002650678623467684,-7.190150737762451,-0.2237856537103653,-1.723785638809204
-0.4552316665649414,-1.4552316665649414,-3.3129465579986572,-0.06294664740562439
-3.7795987129211426,-0.029598703607916832,-3.066371440887451,-0.06637141108512878
-0.015583529137074947,-4.765583515167236,-0.22666136920452118,-1.7266613245010376
-0.031749822199344635,-4.531749725341797,-1.2506452798843384,-0.3756452798843384
-4.146470546722412,-0.021470380946993828,-2.8374178409576416,-0.08741793781518936
-1.4791916608810425,-0.35419169068336487,-3.4244511127471924,-0.04945100098848343
-5.257572650909424,-0.007572635542601347,-3.2997403144836426,-0.049740277230739594
-1.9389339685440063,-0.18893398344516754,-0.6174682974815369,-0.8674682974815369
-0.9650869369506836,-0.7150869369506836,-3.542452096939087,-0.042452096939086914
-4.152384281158447,-0.02738448791205883,-3.426973819732666,-0.051973722875118256
-0.3576439917087555,-1.732643961906433,-0.7613182067871094,-0.7613182067871094
-3.295043468475342,-0.0450434572994709,-0.9058625102043152,-0.6558625102043152
-6.065603256225586,-0.003103085793554783,-5.692435264587402,-0.00493522547185421
-2.234201431274414,-0.23420146107673645,-2.625171184539795,-0.1251712292432785
-2.8355319499969482,-0.0855320394039154,-2.2853314876556396,-0.16033144295215607
-0.8737429976463318,-0.6237429976463318,-1.8764026165008545,-0.25140267610549927
-2.3743138313293457,-0.12431372702121735,-2.316462278366089,-0.19146238267421722
-3.065873384475708,-0.06587342172861099,-2.8460094928741455,-0.0960095003247261
-1.951163411140442,-0.2011634111404419,-1.6590282917022705,-0.2840282618999481
-3.538825750350952,-0.038825832307338715,-4.5137038230896,-0.013703673146665096
-3.6546175479888916,-0.029617566615343094,-3.419039726257324,-0.044039659202098846
-0.5081933736801147,-1.1331933736801147,-0.5305966734886169,-1.0305967330932617
-0.003908852580934763,-6.566408634185791,-0.10936810821294785,-2.484368085861206
-2.1558165550231934,-0.15581652522087097,-0.9869908094406128,-0.6119908094406128
-0.007554297335445881,-6.320054531097412,-0.5707401037216187,-0.9457401037216187
-4.147951602935791,-0.022951433435082436,-2.8431742191314697,-0.09317418187856674
-4.766653537750244,-0.016653334721922874,-3.4281516075134277,-0.05315171554684639
-4.026764392852783,-0.02676445059478283,-4.146092891693115,-0.02109309285879135
-0.7047750353813171,-0.8297750353813171,-2.1624584197998047,-0.16245847940444946
-1.9784810543060303,-0.22848111391067505,-3.907291889190674,-0.032291874289512634
-4.762986183166504,-0.012986253015697002,-3.18324613571167,-0.05824613571166992
-0.020276177674531937,-5.270276069641113,-2.1559696197509766,-0.15596961975097656
-1.7295866012573242,-0.229586660861969,-1.194697618484497,-0.44469761848449707
-0.026996778324246407,-4.651996612548828,-0.31264209747314453,-1.4376420974731445
-0.0023347281385213137,-7.1898345947265625,-1.5767781734466553,-0.3267781138420105
-0.05728207901120186,-3.932281970977783,-3.1975607872009277,-0.0725608691573143
-4.022521018981934,-0.022521089762449265,-4.640041828155518,-0.015041738748550415
-3.419144630432129,-0.04414471611380577,-3.780930995941162,-0.030931053683161736
-0.012652364559471607,-5.762652397155762,-2.4946608543395996,-0.11966075003147125
-3.055821418762207,-0.05582139641046524,-2.408060073852539,-0.15806014835834503
-2.1518335342407227,-0.15183360874652863,-5.380613803863525,-0.00561387138441205
-2.727936029434204,-0.10293612629175186,-2.970097303390503,-0.09509733319282532
-0.040358249098062515,-4.165358066558838,-0.14743807911872864,-2.1474380493164062
-2.039989709854126,-0.16498963534832,-1.7660887241363525,-0.26608872413635254
-0.051569052040576935,-3.4265689849853516,-2.496335029602051,-0.1213349848985672
-5.381780624389648,-0.0067804730497300625,-3.542649507522583,-0.04264950752258301
-1.9807500839233398,-0.23075003921985626,-2.970419406890869,-0.09541932493448257
-1.5173333883285522,-0.39233338832855225,-3.664273738861084,-0.03927363082766533
-0.004130048677325249,-6.504129886627197,-0.03804783895611763,-3.5380477905273438
-0.023197226226329803,-4.398197174072266,-2.183640480041504,-0.1836404800415039
-0.006219555623829365,-5.881219387054443,-0.026372088119387627,-4.026371955871582
-0.024325938895344734,-4.274325847625732,-1.8988068103790283,-0.2738068699836731
-1.3188812732696533,-0.4438812732696533,-1.6003658771514893,-0.35036590695381165
-2.5864291191101074,-0.08642912656068802,-0.258914053440094,-1.6339139938354492
-0.002673862734809518,-7.002673625946045,-0.8340111970901489,-0.7090111970901489
-0.04654191806912422,-3.796541929244995,-0.4232996106147766,-1.1732995510101318
-0.3508542776107788,-1.3508542776107788,-0.9891113042831421,-0.6141113042831421
-0.3454256057739258,-1.4704256057739258,-1.4669578075408936,-0.34195780754089355
-2.71801495552063,-0.09301495552062988,-3.553861141204834,-0.053861118853092194
-0.0076261102221906185,-6.382626056671143,-2.8498802185058594,-0.09988030791282654
-0.15776371955871582,-2.407763719558716,-2.7330169677734375,-0.10801692306995392
-0.051808930933475494,-4.051808834075928,-1.7790402173995972,-0.27904024720191956
-0.013360965996980667,-5.013360977172852,-0.6065012812614441,-0.8565012812614441
-0.0020761380437761545,-7.627076148986816,-0.07654939591884613,-2.8265492916107178
-0.09406650811433792,-2.969066619873047,-1.8282092809677124,-0.2032093107700348
-2.6156158447265625,-0.11561574041843414,-5.382108688354492,-0.0071088713593780994
-3.0624639987945557,-0.06246408075094223,-3.058685779571533,-0.05868588760495186
-0.002739607123658061,-7.440239429473877,-0.0646781474351883,-2.939678192138672
-0.4249005913734436,-1.4249005317687988,-1.7383939027786255,-0.2383938878774643
-0.024997718632221222,-4.399997711181641,-0.094847671687603,-2.5948476791381836
-3.5500497817993164,-0.050049878656864166,-3.088395595550537,-0.08839551359415054
-0.0809093713760376,-3.205909252166748,-0.05318957939743996,-3.178189516067505
-0.15659525990486145,-2.156595230102539,-1.8335942029953003,-0.20859424769878387
-1.048654317855835,-0.6736543774604797,-2.8427929878234863,-0.09279301762580872
-1.1519436836242676,-0.5269436836242676,-1.6809725761413574,-0.3059725761413574
-4.640109062194824,-0.015109140425920486,-2.181518793106079,-0.18151889741420746
-1.4088126420974731,-0.40881261229515076,-4.14540433883667,-0.020404433831572533
-0.2931861877441406,-1.9181861877441406,-0.16454479098320007,-2.0395448207855225
-4.763954162597656,-0.013953983783721924,-4.520263195037842,-0.02026321180164814
-5.692876815795898,-0.005376759450882673,-3.7846055030822754,-0.03460558503866196
-0.146040678024292,-2.396040678024292,-0.32269489765167236,-1.4476948976516724
-2.4878885746002197,-0.11288847774267197,-4.274617671966553,-0.024617455899715424
-4.145329475402832,-0.020329328253865242,-4.513911247253418,-0.01391142699867487
-0.012981781736016273,-5.76298189163208,-2.6018214225769043,-0.1018214076757431
-2.1691224575042725,-0.1691223531961441,-2.614266872406006,-0.11426681280136108
-4.02125883102417,-0.02125905640423298,-4.02618408203125,-0.02618386037647724
-0.11154907941818237,-2.861549139022827,-2.495861530303955,-0.12086162716150284
-5.56785774230957,-0.005357787944376469,-3.6620960235595703,-0.037096038460731506
-0.013188510201871395,-5.763188362121582,-0.057502809911966324,-3.1825027465820312
-1.2073144912719727,-0.45731455087661743,-3.1977908611297607,-0.07279089093208313
-2.6147706508636475,-0.11477061361074448,-2.3981900215148926,-0.1481899619102478
-0.5859718918800354,-0.9609718918800354,-1.988564133644104,-0.2385641634464264
-2.219378709793091,-0.21937862038612366,-3.304023027420044,-0.05402308702468872
-0.04717767611145973,-3.672177791595459,-0.5256472826004028,-1.0256472826004028
-5.009011745452881,-0.009011786431074142,-4.145627021789551,-0.020626800134778023
-0.49430662393569946,-1.2443065643310547,-4.39470911026001,-0.01970922388136387
-0.02615889348089695,-4.776158809661865,-0.4999421238899231,-0.9999421238899231
-2.40049409866333,-0.1504940241575241,-4.399941444396973,-0.02494155988097191
-2.590602397918701,-0.09060239791870117,-6.066447734832764,-0.003947918768972158
-0.01975223608314991,-5.019752025604248,-0.14143700897693634,-2.14143705368042
-0.055127933621406555,-3.4301278591156006,-0.6936273574829102,-0.9436273574829102
-0.03380908817052841,-3.783809185028076,-2.858532667160034,-0.10853265970945358
-2.8389577865600586,-0.08895766735076904,-1.688525676727295,-0.3135256767272949
-2.8356587886810303,-0.08565887063741684,-3.9047389030456543,-0.029738960787653923
-0.019258538261055946,-5.144258499145508,-0.028266312554478645,-3.903266429901123
-0.03553755581378937,-4.1605377197265625,-1.668283462524414,-0.29328346252441406
-0.05804401636123657,-4.183043956756592,-2.1763768196105957,-0.17637687921524048
-0.06500270962715149,-3.815002679824829,-2.4946370124816895,-0.11963695287704468
-0.7822442054748535,-0.7822442054748535,-0.48321622610092163,-1.1082162857055664
-2.296365261077881,-0.17136527597904205,-2.5073843002319336,-0.13238433003425598
-0.575481653213501,-1.200481653213501,-2.062159299850464,-0.1871592104434967
-2.9593920707702637,-0.08439215272665024,-2.3991739749908447,-0.14917400479316711
-0.6949238777160645,-0.8199238777160645,-0.9497168660163879,-0.5747168660163879
-0.15061502158641815,-2.4006149768829346,-2.274629831314087,-0.14962993562221527
-0.024569185450673103,-4.524569034576416,-0.6043815612792969,-0.8543815612792969
-0.012677672319114208,-5.5126776695251465,-1.6153991222381592,-0.24039913713932037
-2.4428751468658447,-0.19287514686584473,-4.0316996574401855,-0.03169970214366913
-1.1786891222000122,-0.4286891520023346,-2.8392159938812256,-0.08921589702367783
-0.07629615813493729,-3.076296091079712,-0.7964015007019043,-0.7964015007019043
-0.055838193744421005,-3.680838108062744,-1.532644510269165,-0.2826445698738098
-2.9518966674804688,-0.07689661532640457,-4.146790504455566,-0.021790724247694016
-0.016046078875660896,-5.266046047210693,-1.3553857803344727,-0.35538581013679504
-4.51505184173584,-0.015051954425871372,-3.181008815765381,-0.05600874871015549
-0.06916505843400955,-3.569164991378784,-0.5295168161392212,-1.0295168161392212
-0.068660669028759,-2.9436607360839844,-0.9657254815101624,-0.5907254815101624
-0.019684795290231705,-4.519684791564941,-0.09608064591884613,-2.5960805416107178
-0.1745893657207489,-2.4245893955230713,-1.7252253293991089,-0.22522535920143127
-1.686488151550293,-0.31148815155029297,-3.07513427734375,-0.07513429969549179
-0.020479418337345123,-4.520479202270508,-0.041338179260492325,-3.4163382053375244
-3.180723190307617,-0.05572330951690674,-4.267360210418701,-0.01736004464328289
-0.1616019457578659,-2.411602020263672,-2.2095165252685547,-0.20951658487319946
-0.004903197288513184,-6.192403316497803,-0.11450072377920151,-2.3645007610321045
-1.4492318630218506,-0.44923192262649536,-2.8627448081970215,-0.11274471133947372
-3.1868250370025635,-0.06182508170604706,-2.4372243881225586,-0.1872243583202362
-3.060556411743164,-0.060556404292583466,-3.056725025177002,-0.056724913418293
-2.1979994773864746,-0.19799944758415222,-5.010125160217285,-0.010125107131898403
-0.15427754819393158,-2.9042775630950928,-0.09037251770496368,-2.7153725624084473
-2.83532977104187,-0.08532966673374176,-2.953798532485962,-0.07879863679409027
-1.8384968042373657,-0.21349681913852692,-3.9063892364501953,-0.03138933330774307
-3.5392608642578125,-0.03926079347729683,-3.5482912063598633,-0.048291243612766266
-0.0015256681945174932,-7.37652587890625,-0.08506342768669128,-2.7100634574890137
-4.024524688720703,-0.024524634703993797,-2.9653480052948,-0.0903480127453804
-0.016975341364741325,-5.391975402832031,-1.5303740501403809,-0.2803739905357361
-3.902508497238159,-0.027508588507771492,-3.9053428173065186,-0.030342932790517807
-3.9088144302368164,-0.033814504742622375,-3.4243404865264893,-0.04934048652648926
-1.7166632413864136,-0.21666327118873596,-2.185683012008667,-0.18568290770053864
-0.02933201938867569,-4.279332160949707,-0.24918389320373535,-1.6241838932037354
-0.044441115111112595,-3.6694412231445312,-0.05640576779842377,-3.181405782699585
-1.2334059476852417,-0.3584059774875641,-1.461544156074524,-0.3365441560745239
-0.007077503949403763,-5.694577693939209,-0.017105311155319214,-4.5171051025390625
-3.3134515285491943,-0.06345146149396896,-2.646251916885376,-0.14625193178653717
-0.06525681167840958,-3.0652568340301514,-1.2162494659423828,-0.46624940633773804
