yes,no,yes-r,no-r
-2.1119043827056885,-0.2674962878227234,-8.015303611755371,-0.06086379662156105
-8.483424186706543,-0.04872029274702072,-5.699940204620361,-0.10192228853702545
-5.561551094055176,-0.06985007971525192,-2.405451536178589,-0.2545267641544342
-0.04542924836277962,-9.393951416015625,-0.5141456127166748,-1.2012240886688232
-0.049057792872190475,-12.085451126098633,-2.698894500732422,-0.26172542572021484
-7.728777885437012,-0.050287287682294846,-11.077349662780762,-0.035643164068460464
-0.30102837085723877,-3.2161731719970703,-5.878678321838379,-0.05228795111179352
-11.691542625427246,-0.026181189343333244,-10.50401496887207,-0.030646806582808495
-0.21465280652046204,-4.623703956604004,-0.4281942546367645,-3.4786417484283447
-8.999028205871582,-0.034888479858636856,-11.135446548461914,-0.048513855785131454
-6.56877326965332,-0.08029294013977051,-10.304096221923828,-0.05222131311893463
-12.137985229492188,-0.01858043484389782,-11.961264610290527,-0.028364580124616623
-0.26500579714775085,-4.291174411773682,-0.4868614673614502,-1.7457687854766846
-12.42263412475586,-0.017396949231624603,-10.685891151428223,-0.023416293784976006
-0.06488820165395737,-5.687784194946289,-1.018418788909912,-0.6981788277626038
-0.052666548639535904,-10.685782432556152,-0.13881847262382507,-5.659054279327393
-0.058082375675439835,-10.977267265319824,-0.053036633878946304,-9.409586906433105
-0.08737162500619888,-7.413747787475586,-0.05176207050681114,-9.675945281982422
-0.09474672377109528,-9.979101181030273,-0.2299223244190216,-4.623729705810547
-10.219183921813965,-0.031371425837278366,-3.7397215366363525,-0.09734942018985748
-0.03804164379835129,-7.8657097816467285,-3.176821708679199,-0.0876292735338211
-10.60566234588623,-0.037505343556404114,-11.042119979858398,-0.0257866233587265
-7.049726486206055,-0.06249711662530899,-0.27918922901153564,-2.832982063293457
-0.04548107460141182,-10.593892097473145,-0.0966334119439125,-7.7465291023254395
-11.094459533691406,-0.019862094894051552,-10.412712097167969,-0.03220726549625397
-0.11418227106332779,-5.424149513244629,-9.790557861328125,-0.03811611980199814
-9.67279052734375,-0.0400482639670372,-8.665273666381836,-0.04466800391674042
-1.6492786407470703,-0.5147095322608948,-0.06163904070854187,-5.733327865600586
-11.52538013458252,-0.023213999345898628,-0.20299340784549713,-2.446338653564453
-8.083627700805664,-0.06619022786617279,-3.9641783237457275,-0.12661384046077728
-0.05451752990484238,-10.276590347290039,-0.8310607075691223,-0.8827193379402161
-0.07368375360965729,-6.25421142578125,-8.757278442382812,-0.04737972840666771
-11.629779815673828,-0.03233146294951439,-10.950724601745605,-0.05970822647213936
-0.13115529716014862,-4.198917865753174,-2.922470808029175,-0.1656988561153412
-11.434661865234375,-0.04319984093308449,-10.03665828704834,-0.06328396499156952
-0.15831781923770905,-3.9710257053375244,-0.15660534799098969,-3.3457188606262207
-0.898292064666748,-0.7717814445495605,-9.238184928894043,-0.039200156927108765
-1.7211201190948486,-0.33373570442199707,-3.5267646312713623,-0.11661972105503082
-0.03394288197159767,-10.535837173461914,-0.12328445911407471,-8.238290786743164
-0.052704885601997375,-10.182258605957031,-0.09947200864553452,-9.47584056854248
-12.264229774475098,-0.03177938610315323,-7.771214485168457,-0.06338903307914734
-0.7722780704498291,-0.9308454990386963,-3.634699821472168,-0.10676012188196182
-0.35685887932777405,-2.1985881328582764,-0.40713194012641907,-2.270561933517456
-0.1208353191614151,-4.041342735290527,-7.328792572021484,-0.048372115939855576
-0.28371289372444153,-1.9167370796203613,-0.07241351902484894,-9.397945404052734
-6.812461853027344,-0.08590526133775711,-0.24801069498062134,-3.0158634185791016
-12.3256196975708,-0.031930193305015564,-10.194357872009277,-0.03383628651499748
-0.03592726215720177,-10.930315971374512,-0.0598776713013649,-7.99446439743042
-0.05072057992219925,-10.086080551147461,-1.4527043104171753,-0.45874300599098206
-0.05007879063487053,-9.235304832458496,-0.06880000233650208,-6.807121276855469
-1.457475185394287,-0.5625337958335876,-2.9191484451293945,-0.24950115382671356
-0.5111769437789917,-1.1721762418746948,-0.07030731439590454,-7.27898645401001
-5.181963920593262,-0.08020492643117905,-0.5452624559402466,-1.3910380601882935
-6.873196125030518,-0.06926283240318298,-2.954345941543579,-0.16710488498210907
-0.06726980209350586,-9.54780387878418,-0.12105545401573181,-7.509937286376953
-3.0156450271606445,-0.12539862096309662,-3.8685357570648193,-0.10073454678058624
-1.8462425470352173,-0.36353838443756104,-0.3106687366962433,-2.415738821029663
-12.444448471069336,-0.020463651046156883,-8.445752143859863,-0.0410228930413723
-0.035479456186294556,-10.620258331298828,-0.1321728378534317,-7.8599371910095215
-6.949573516845703,-0.04658970609307289,-2.600749969482422,-0.22513389587402344
-0.07434200495481491,-5.43137264251709,-0.1955421417951584,-3.7052714824676514
-11.252802848815918,-0.027419516816735268,-2.5736069679260254,-0.24059830605983734
-0.493759423494339,-1.972393274307251,-0.29833662509918213,-2.5916361808776855
-0.04721042886376381,-8.165505409240723,-0.17549847066402435,-5.634028911590576
-0.042657505720853806,-8.711262702941895,-0.1383008062839508,-4.96070671081543
-0.06941098719835281,-9.530157089233398,-0.7744081020355225,-0.9565103054046631
-10.556196212768555,-0.01809774897992611,-11.885467529296875,-0.013727660290896893
-0.040648333728313446,-10.356363296508789,-2.1174862384796143,-0.2779380679130554
-0.09253951907157898,-7.502978801727295,-3.0059163570404053,-0.17635978758335114
-12.55565357208252,-0.02441866137087345,-12.288097381591797,-0.05195086449384689
-11.955559730529785,-0.0334063358604908,-1.5216704607009888,-0.47284996509552
-11.973847389221191,-0.026343639940023422,-11.040064811706543,-0.04413102939724922
-1.0598443746566772,-0.5943731069564819,-0.09418987482786179,-10.62337875366211
-7.379193305969238,-0.054942335933446884,-3.0015835762023926,-0.12416032701730728
-12.119280815124512,-0.021527783945202827,-6.1594085693359375,-0.05379673093557358
-1.2462530136108398,-0.5558633208274841,-10.11770248413086,-0.040302716195583344
-8.695350646972656,-0.04788201302289963,-0.20733754336833954,-5.288229942321777
-11.624410629272461,-0.03697668015956879,-11.111345291137695,-0.03425844758749008
-0.9559710025787354,-0.7447149753570557,-0.2975645363330841,-2.9635887145996094
-10.506403923034668,-0.039557501673698425,-10.28351879119873,-0.029392214491963387
-11.368016242980957,-0.07706483453512192,-1.8996601104736328,-0.359321653842926
-7.167804718017578,-0.07740326970815659,-10.149182319641113,-0.04818980395793915
-11.706369400024414,-0.035416290163993835,-9.396395683288574,-0.04257708415389061
-7.207742691040039,-0.037174373865127563,-0.05231476575136185,-11.113679885864258
-10.218440055847168,-0.026620641350746155,-12.45072078704834,-0.018923580646514893
-11.263041496276855,-0.03238882124423981,-12.566370010375977,-0.02864808775484562
-0.5990695953369141,-1.0703392028808594,-1.6117479801177979,-0.40260908007621765
-0.054227035492658615,-10.727936744689941,-0.054919879883527756,-8.992525100708008
-11.405224800109863,-0.024676889181137085,-0.13821442425251007,-5.236365795135498
-0.28536853194236755,-2.4555459022521973,-0.14356637001037598,-5.828645706176758
-12.293745040893555,-0.02889132685959339,-11.254048347473145,-0.05963006243109703
-11.424388885498047,-0.03589172288775444,-9.89078140258789,-0.0536559633910656
-11.327827453613281,-0.019622258841991425,-12.208409309387207,-0.024984348565340042
-1.1301491260528564,-0.5911762118339539,-0.6439757347106934,-1.0757498741149902
-10.259446144104004,-0.025746658444404602,-10.430981636047363,-0.030910249799489975
-11.753447532653809,-0.031792204827070236,-11.533109664916992,-0.0413578525185585
-1.6483267545700073,-0.3697947561740875,-4.188337802886963,-0.12062708288431168
-1.2147176265716553,-0.5146672129631042,-0.04803018271923065,-10.103938102722168
-0.08655617386102676,-8.06412124633789,-0.10845425724983215,-5.980247974395752
-0.05627990514039993,-10.180655479431152,-0.18473049998283386,-6.233526229858398
-3.996908664703369,-0.09496822953224182,-2.7513716220855713,-0.22759738564491272
-11.289658546447754,-0.03341809660196304,-11.404760360717773,-0.029052991420030594
-12.202637672424316,-0.01442786306142807,-10.40803337097168,-0.037996888160705566
-0.04267223924398422,-9.393219947814941,-6.452760696411133,-0.05216982960700989
-11.366740226745605,-0.028609510511159897,-12.039681434631348,-0.028009938076138496
-8.193683624267578,-0.043963342905044556,-12.126062393188477,-0.03031737543642521
-10.040614128112793,-0.053699687123298645,-4.820371150970459,-0.12469642609357834
-0.05553387477993965,-8.517781257629395,-1.7580063343048096,-0.310624361038208
-2.705906391143799,-0.13739639520645142,-0.08584246039390564,-8.555590629577637
-11.68409252166748,-0.06863495707511902,-7.337895393371582,-0.06783939152956009
-11.975911140441895,-0.021630216389894485,-10.731331825256348,-0.05656890198588371
-0.24028702080249786,-5.452402114868164,-0.095225989818573,-8.443502426147461
-7.730510711669922,-0.045548394322395325,-11.45309066772461,-0.01810980774462223
-0.08487673103809357,-7.889464855194092,-0.17128340899944305,-4.915431499481201
-0.10380345582962036,-5.737815856933594,-3.194000720977783,-0.13086092472076416
-0.05286183953285217,-9.33243465423584,-11.83557415008545,-0.021984094753861427
-0.3337577283382416,-1.6913760900497437,-0.2225092500448227,-2.6760261058807373
-12.847358703613281,-0.020806267857551575,-3.0455174446105957,-0.14668232202529907
-2.200697898864746,-0.25913524627685547,-0.3126406967639923,-3.566066265106201
-0.08451112359762192,-7.607349872589111,-0.2570282518863678,-2.445220708847046
-0.15569369494915009,-5.916264057159424,-0.5618429780006409,-1.9238805770874023
-10.4107084274292,-0.07461299002170563,-1.780726671218872,-0.36675381660461426
-0.4933888912200928,-2.166229009628296,-5.851057529449463,-0.06756265461444855
-12.15276050567627,-0.019451813772320747,-11.326915740966797,-0.02399197407066822
-0.07329752296209335,-5.399397850036621,-9.879814147949219,-0.04722896218299866
-2.483522415161133,-0.1962698996067047,-1.6987515687942505,-0.37488090991973877
-0.036365095525979996,-9.28405475616455,-0.19489136338233948,-3.3377318382263184
-0.05697324499487877,-8.413634300231934,-0.07204055041074753,-8.590115547180176
-0.04685148596763611,-11.556000709533691,-0.4804677963256836,-1.3678178787231445
-0.10577021539211273,-7.536895751953125,-6.210483551025391,-0.10397160798311234
-7.107359886169434,-0.056507278233766556,-7.595302104949951,-0.024881677702069283
-11.777783393859863,-0.02019580453634262,-11.64787483215332,-0.02297985926270485
-0.03915362060070038,-6.933871746063232,-0.04574587941169739,-10.685038566589355
-0.16305100917816162,-5.115241527557373,-0.5593137741088867,-1.8922014236450195
-0.14919936656951904,-3.4760332107543945,-5.077061176300049,-0.09119933843612671
-9.763079643249512,-0.021068815141916275,-2.701303482055664,-0.16635426878929138
-0.116744264960289,-6.343421936035156,-2.6344664096832275,-0.2014113813638687
-0.13076364994049072,-5.1738600730896,-2.6735875606536865,-0.19818758964538574
-0.05494256317615509,-11.848685264587402,-3.254770517349243,-0.12434878200292587
-10.693254470825195,-0.0745917484164238,-2.8741018772125244,-0.17720718681812286
-11.650877952575684,-0.04391781985759735,-10.41166877746582,-0.08086506277322769
-8.828841209411621,-0.036130908876657486,-9.60810375213623,-0.03109527751803398
-0.05403551086783409,-8.866325378417969,-0.15451177954673767,-4.540189266204834
-11.67074203491211,-0.029381796717643738,-10.334883689880371,-0.03704296797513962
-11.44627857208252,-0.04134801775217056,-11.460064888000488,-0.06647492945194244
-0.20910204946994781,-4.256846904754639,-0.09773004055023193,-7.438599109649658
-10.901116371154785,-0.031981803476810455,-10.047954559326172,-0.052879367023706436
-10.328429222106934,-0.03446289896965027,-11.310885429382324,-0.03838987648487091
-0.05200439319014549,-9.954935073852539,-0.1167946457862854,-6.946164131164551
-10.513527870178223,-0.05529680475592613,-11.173211097717285,-0.046626344323158264
-12.519613265991211,-0.011546804569661617,-10.197521209716797,-0.03018217161297798
-0.04231281206011772,-12.581911087036133,-1.965282678604126,-0.2776491045951843
-11.772314071655273,-0.041386447846889496,-11.414026260375977,-0.046498335897922516
-0.0926976278424263,-7.252925395965576,-0.08647985756397247,-8.392496109008789
-0.09907812625169754,-5.959843635559082,-0.2259301245212555,-2.807864189147949
-6.285191535949707,-0.03894244506955147,-2.265313148498535,-0.19197934865951538
-1.0587341785430908,-0.6604282855987549,-1.963271975517273,-0.3288629949092865
-1.5985721349716187,-0.3803313970565796,-0.13698245584964752,-7.12068510055542
-9.831758499145508,-0.05104267969727516,-0.06881402432918549,-6.484691143035889
-12.349969863891602,-0.019647274166345596,-11.67017650604248,-0.03899633139371872
-0.8694071173667908,-0.7967161536216736,-1.911362648010254,-0.28089430928230286
-0.056158311665058136,-13.040741920471191,-0.09556159377098083,-11.145232200622559
-6.92390251159668,-0.05976695567369461,-0.9849514961242676,-0.7287106513977051
-0.5331302881240845,-1.240655541419983,-7.761546611785889,-0.07507104426622391
-0.11621078103780746,-3.9134013652801514,-2.5415987968444824,-0.1918521225452423
-0.1270115226507187,-8.281082153320312,-0.1628544181585312,-4.641937255859375
-0.4122202396392822,-3.0015547275543213,-0.35982152819633484,-5.102189064025879
-10.10224723815918,-0.028250668197870255,-0.33612245321273804,-5.446532249450684
-12.731642723083496,-0.018766937777400017,-11.172372817993164,-0.03153800219297409
-0.024355607107281685,-10.631885528564453,-0.15310510993003845,-5.945915699005127
-3.965245485305786,-0.12147076427936554,-0.206440269947052,-3.5168097019195557
-0.7080277800559998,-0.9773911833763123,-1.749368667602539,-0.3628864884376526
-0.10088640451431274,-4.132033348083496,-0.2823845148086548,-2.3695883750915527
-1.3801462650299072,-0.4231169819831848,-0.1641487181186676,-4.4212870597839355
-10.340060234069824,-0.04382791742682457,-0.283057302236557,-2.179286003112793
-8.237212181091309,-0.05579039454460144,-0.9937061071395874,-0.7069591283798218
-8.268572807312012,-0.06015058979392052,-10.267932891845703,-0.03732827305793762
-0.13242807984352112,-4.892027854919434,-0.5145600438117981,-1.8171322345733643
-0.15052200853824615,-2.7704131603240967,-3.806180000305176,-0.07808686047792435
-0.08250777423381805,-8.830081939697266,-0.08578348904848099,-6.537322521209717
-0.10262784361839294,-6.008733749389648,-0.7423498034477234,-1.2102949619293213
-8.874130249023438,-0.04307127743959427,-0.2955447733402252,-3.3027374744415283
-4.509272575378418,-0.1144247055053711,-0.9178104996681213,-0.7338886857032776
-0.2614171802997589,-2.4468324184417725,-0.16091355681419373,-3.9753894805908203
-0.11891758441925049,-4.432668685913086,-6.019669532775879,-0.0836745947599411
-10.236612319946289,-0.032291412353515625,-11.066266059875488,-0.026757370680570602
-1.8302083015441895,-0.28458642959594727,-3.977180004119873,-0.09262232482433319
-11.317267417907715,-0.03314885497093201,-6.593374729156494,-0.07396665960550308
-0.5505950450897217,-1.1508853435516357,-2.5408730506896973,-0.20753614604473114
-0.058475311845541,-8.645673751831055,-0.12556055188179016,-6.575675964355469
-0.07200705260038376,-9.033491134643555,-0.11075450479984283,-5.389305591583252
-0.23923969268798828,-3.1150712966918945,-4.568133354187012,-0.1207931712269783
-1.0885448455810547,-0.6180610656738281,-1.5764830112457275,-0.4659673571586609
-0.03614114224910736,-11.924532890319824,-0.2560172379016876,-3.273888111114502
-10.18454360961914,-0.02359386533498764,-12.772408485412598,-0.02177322842180729
-2.031909942626953,-0.3035126030445099,-2.178943157196045,-0.2195526361465454
-0.039571136236190796,-12.827208518981934,-0.07216832786798477,-7.601790428161621
-8.383268356323242,-0.07470647990703583,-0.5202718377113342,-1.3747925758361816
-11.854761123657227,-0.03187800198793411,-1.7405864000320435,-0.3399096727371216
-12.133453369140625,-0.021907474845647812,-11.856973648071289,-0.021377384662628174
-8.960225105285645,-0.0311038289219141,-10.844229698181152,-0.026330171152949333
-0.16059432923793793,-3.6311419010162354,-10.055388450622559,-0.05586874485015869
-11.197583198547363,-0.02102574147284031,-10.265392303466797,-0.021696241572499275
-10.99884033203125,-0.030158575624227524,-9.948792457580566,-0.048675332218408585
-9.118788719177246,-0.05367381498217583,-7.0471978187561035,-0.06638669222593307
-0.08380670100450516,-7.034501552581787,-0.09944719076156616,-7.072192192077637
-11.769501686096191,-0.020113790407776833,-11.512728691101074,-0.029751459136605263
-1.5605204105377197,-0.41287827491760254,-4.044144153594971,-0.11302242428064346
-11.692435264587402,-0.016274457797408104,-10.981732368469238,-0.03599453344941139
-4.060021877288818,-0.0828377977013588,-1.8233791589736938,-0.5302540063858032
-12.246750831604004,-0.03181391581892967,-6.847558498382568,-0.06128086894750595
-0.08783653378486633,-6.336300373077393,-6.982119560241699,-0.03729703649878502
-0.04774802550673485,-9.571324348449707,-0.32609254121780396,-3.043736219406128
-7.3095245361328125,-0.06014082208275795,-0.14589190483093262,-6.051034927368164
-0.03139788284897804,-9.283020973205566,-0.05671105906367302,-9.630334854125977
-3.3279693126678467,-0.09014400094747543,-2.7350382804870605,-0.2866320013999939
-1.961470603942871,-0.2808675765991211,-0.2002207487821579,-4.45665979385376
-11.170101165771484,-0.03480639308691025,-10.919816970825195,-0.030759289860725403
-0.2083233743906021,-2.776169776916504,-1.6082894802093506,-0.4466797709465027
-0.9762749671936035,-0.6648659706115723,-4.546769142150879,-0.08173953741788864
-11.134689331054688,-0.03626278042793274,-5.743299961090088,-0.08354882895946503
-0.18678851425647736,-7.094184875488281,-0.335813045501709,-6.126664638519287
