concept1,concept2,similarity
home decor,ink,0.4171242117881775
home decor,purse,0.4168504476547241
home decor,sword,0.4167262315750122
home decor,hedge,0.41659295558929443
home decor,shelf,0.41658422350883484
home decor,stool,0.4165399372577667
home decor,lunchbox,0.41646870970726013
home decor,fastener,0.415910929441452
home decor,latch,0.415874719619751
home decor,kimono,0.4158315658569336
home decor,mallet,0.4158051013946533
home decor,cape,0.41565224528312683
home decor,water heater,0.415650337934494
home decor,doorhandle,0.41563624143600464
home decor,bowler hat,0.41526326537132263
home decor,trident,0.4148877263069153
home decor,shovel,0.41468706727027893
home decor,bag,0.4146222472190857
home decor,harmonica,0.4135063588619232
home decor,toilet paper,0.41318222880363464
home decor,bathrobe,0.4130271375179291
home decor,strainer,0.41297653317451477
home decor,test tube,0.4129672050476074
home decor,piggy bank,0.41289737820625305
home decor,train set,0.4127553105354309
home decor,timer,0.4121571481227875
home decor,nail polish,0.4121464490890503
home decor,lego,0.4116012156009674
home decor,clarinet,0.4115923047065735
home decor,footbath,0.41156211495399475
home decor,wok,0.41106414794921875
home decor,clothes,0.4108240604400635
home decor,coffee pot,0.41051632165908813
home decor,moccasin,0.4104791283607483
home decor,dustpan,0.4101799726486206
home decor,combination lock,0.4099864363670349
home decor,toothpick,0.4091147780418396
home decor,notepad,0.4090525507926941
home decor,anklet,0.4088086783885956
home decor,accordion,0.4087463617324829
home decor,chalk,0.4087224006652832
home decor,broom,0.40868687629699707
home decor,bowtie,0.40848901867866516
home decor,coil,0.4084048271179199
home decor,sandpaper,0.40834879875183105
home decor,clasp,0.40828126668930054
home decor,duster,0.40814968943595886
home decor,trashcan,0.407787024974823
home decor,glass,0.4076343774795532
home decor,peg,0.4075902998447418
home decor,valve,0.40748468041419983
home decor,backscratcher,0.4072456359863281
home decor,ball,0.4071060121059418
home decor,tape,0.4070420265197754
home decor,dice,0.40680599212646484
home decor,tumbleweed,0.4066375195980072
home decor,crank,0.4057868719100952
home decor,corset,0.4055582582950592
home decor,hot-water bottle,0.4054996967315674
home decor,rope,0.40507766604423523
home decor,razor,0.4050704538822174
home decor,boomerang,0.4049745202064514
home decor,cage,0.4047318994998932
home decor,scarf,0.40442726016044617
home decor,letter opener,0.4038912057876587
home decor,rim,0.40360715985298157
home decor,robot,0.40321722626686096
home decor,cd player,0.4030766189098358
home decor,faucet,0.402809202671051
home decor,corkscrew,0.4024409353733063
home decor,handle,0.4023721516132355
home decor,flyswatter,0.40234375
home decor,sifter,0.40230658650398254
home decor,padlock,0.40216219425201416
home decor,locker,0.4019243121147156
home decor,gauze,0.401901513338089
home decor,chicken wire,0.40177690982818604
home decor,refrigerator,0.4016801714897156
home decor,plunger,0.4016759693622589
home decor,centrifuge,0.4016627073287964
home decor,pine tree,0.40156289935112
home decor,headscarf,0.4012677073478699
home decor,wine cooler,0.40117987990379333
home decor,tupperware,0.40073540806770325
home decor,breadbox,0.40071871876716614
home decor,hotplate,0.4003918170928955
home decor,landmine,0.4003903567790985
home decor,jump rope,0.4002836346626282
home decor,axe,0.39992791414260864
home decor,workbench,0.39964696764945984
home decor,weed,0.399621844291687
home decor,fountain pen,0.3995414674282074
home decor,beanbag,0.3990553021430969
home decor,bonnet,0.39872127771377563
home decor,webcam,0.39861732721328735
home decor,dress,0.3984192907810211
home decor,tuxedo,0.3980148732662201
home decor,peacock,0.3978864848613739
home decor,printer,0.39774811267852783
home decor,staple gun,0.3975757956504822
home decor,television,0.397546648979187
home decor,box,0.39728817343711853
home decor,notebook,0.3971893787384033
home decor,wineglass,0.3971172571182251
home decor,steering wheel,0.3969383239746094
home decor,lighter,0.39690732955932617
home decor,gasket,0.39659231901168823
home decor,paper,0.39651528000831604
home decor,cart,0.39622628688812256
home decor,cup,0.3957197666168213
home decor,iron,0.39517855644226074
home decor,bolo tie,0.3948514759540558
home decor,office supply,0.3947913348674774
home decor,rubber band,0.3941646218299866
home decor,cooker,0.3941466212272644
home decor,matchbox,0.3938007056713104
home decor,shopping basket,0.3931410312652588
home decor,key,0.3931010663509369
home decor,ballot box,0.39301785826683044
home decor,champagne,0.39267030358314514
home decor,school supply,0.3923224210739136
home decor,hatchet,0.3921542763710022
home decor,dagger,0.39180895686149597
home decor,scoop,0.39163899421691895
home decor,footrest,0.3913687467575073
home decor,copier,0.39117875695228577
home decor,exhaust pipe,0.3910534381866455
home decor,stiletto,0.39090844988822937
home decor,suit,0.39058127999305725
home decor,electronic device,0.39036646485328674
home decor,bedpan,0.39008280634880066
home decor,toy,0.390079528093338
home decor,anvil,0.3898979723453522
home decor,sweater,0.38986748456954956
home decor,suitcase,0.38980910181999207
home decor,flatiron,0.38967400789260864
home decor,cummerbund,0.38961365818977356
home decor,sweeper,0.3895881772041321
home decor,blower,0.3890097439289093
home decor,chaps,0.3889967203140259
home decor,arrow,0.38880103826522827
home decor,coral,0.3886191248893738
home decor,ivy,0.388557106256485
home decor,hubcap,0.3871232867240906
home decor,spoon,0.3870909512042999
home decor,pitchfork,0.3870660662651062
home decor,binder,0.38705214858055115
home decor,luggage,0.38701140880584717
home decor,rickshaw,0.38691428303718567
home decor,comb,0.38678571581840515
home decor,microphone,0.38677603006362915
home decor,magnifier,0.3865929841995239
home decor,tweezers,0.3865817189216614
home decor,dart,0.3865147531032562
home decor,lavender,0.3864988088607788
home decor,buckle,0.3863106071949005
home decor,glove,0.3862719237804413
home decor,water filter,0.3862308859825134
home decor,glasses,0.386165589094162
home decor,shredder,0.3857421875
home decor,bow,0.38557928800582886
home decor,grater,0.38514572381973267
home decor,tablet,0.3848254680633545
home decor,crutch,0.38462692499160767
home decor,light switch,0.38446053862571716
home decor,mitten,0.38443949818611145
home decor,tie,0.3843500018119812
home decor,dishwasher,0.38400572538375854
home decor,boa,0.38359594345092773
home decor,baton,0.38349127769470215
home decor,water bottle,0.3832816481590271
home decor,garden tool,0.3832700252532959
home decor,scissors,0.3829415738582611
home decor,bucket,0.3828290104866028
home decor,tool,0.38238435983657837
home decor,wire,0.3822326362133026
home decor,shears,0.382036417722702
home decor,toga,0.3819091022014618
home decor,tongs,0.3816149830818176
home decor,incubator,0.38160425424575806
home decor,sock,0.3814901113510132
home decor,birthday cake,0.3813857436180115
home decor,rolling pin,0.38104957342147827
home decor,triangle,0.3808046281337738
home decor,visor,0.3797806203365326
home decor,match,0.37956464290618896
home decor,measuring cup,0.37942764163017273
home decor,icepick,0.37918993830680847
home decor,swimsuit,0.37907981872558594
home decor,electric chair,0.3789275288581848
home decor,pipe,0.3784920573234558
home decor,wrench,0.37841692566871643
home decor,wine,0.37833547592163086
home decor,cactus,0.3778001070022583
home decor,kettle,0.37779268622398376
home decor,eyedropper,0.3777892291545868
home decor,zipper,0.37773463129997253
home decor,horn,0.3776341676712036
home decor,sickle,0.3774260878562927
home decor,joystick,0.37729406356811523
home decor,waffle iron,0.3772125244140625
home decor,highlighter,0.3769609034061432
home decor,bra,0.3768863379955292
home decor,kilt,0.37631094455718994
home decor,stroller,0.3763025999069214
home decor,amplifier,0.3758494257926941
home decor,glue,0.37563568353652954
home decor,cable,0.3751636743545532
home decor,stereo,0.3747941553592682
home decor,sunroof,0.37457412481307983
home decor,tape recorder,0.37454327940940857
home decor,clipper,0.37453895807266235
home decor,cardigan,0.3739978075027466
home decor,bumper,0.3739788234233856
home decor,needle,0.3733585774898529
home decor,bandage,0.37324202060699463
home decor,sandbag,0.37319257855415344
home decor,laptop,0.3729403614997864
home decor,microwave,0.37284526228904724
home decor,jersey,0.37283098697662354
home decor,headband,0.372761070728302
home decor,cash machine,0.37276068329811096
home decor,kitchen tool,0.3720460832118988
home decor,cane,0.37156954407691956
home decor,turtleneck,0.37090763449668884
home decor,poster,0.37087973952293396
home decor,wallet,0.37086156010627747
home decor,barnacle,0.3706287741661072
home decor,pedal,0.37055230140686035
home decor,spark plug,0.3700953423976898
home decor,soldering iron,0.3697878122329712
home decor,kitchen equipment,0.36978331208229065
home decor,starfish,0.3692860007286072
home decor,pepper mill,0.36916619539260864
home decor,nail,0.3687118589878082
home decor,duct,0.36834797263145447
home decor,freezer,0.3682696223258972
home decor,staple,0.3681229054927826
home decor,armor,0.36810415983200073
home decor,fork,0.36801254749298096
home decor,football helmet,0.3679770231246948
home decor,coffeemaker,0.3677532970905304
home decor,crayon,0.3676428496837616
home decor,tank,0.36763304471969604
home decor,fishbowl,0.3673664331436157
home decor,uniform,0.36706307530403137
home decor,toothpaste,0.3667178750038147
home decor,pocket,0.3665308356285095
home decor,underwear,0.3662768304347992
home decor,grapevine,0.36618778109550476
home decor,palm tree,0.36595848202705383
home decor,bolt,0.3658334016799927
home decor,toiletry,0.3655754327774048
home decor,trowel,0.3654763102531433
home decor,whiteboard,0.3652274012565613
home decor,toaster oven,0.36511701345443726
home decor,crowbar,0.3649860918521881
home decor,wheelchair,0.3648484945297241
home decor,swab,0.36443623900413513
home decor,stethoscope,0.3644028306007385
home decor,pot,0.3643464744091034
home decor,cinnamon,0.3642365038394928
home decor,ukulele,0.3634725511074066
home decor,pan,0.3634633421897888
home decor,women's clothing,0.36342573165893555
home decor,hairnet,0.3632911145687103
home decor,highchair,0.363177090883255
home decor,grille,0.36314234137535095
home decor,roof rack,0.36309555172920227
home decor,whoopee cushion,0.3630451560020447
home decor,chalkboard,0.36293646693229675
home decor,cellphone,0.36285164952278137
home decor,food processor,0.3627389073371887
home decor,clothing,0.3622622489929199
home decor,baseball bat,0.36168748140335083
home decor,blouse,0.36121073365211487
home decor,pickax,0.3608812987804413
home decor,switch,0.36064013838768005
home decor,pogo stick,0.3606076240539551
home decor,slipper,0.3604816198348999
home decor,ratchet,0.36037677526474
home decor,pencil sharpener,0.36014601588249207
home decor,screw,0.3600003123283386
home decor,polisher,0.35964107513427734
home decor,videogame,0.3592352271080017
home decor,chariot,0.3592325747013092
home decor,peeler,0.35893484950065613
home decor,outerwear,0.35871103405952454
home decor,chain,0.358661949634552
home decor,toaster,0.3585970103740692
home decor,rattle,0.35843756794929504
home decor,hula hoop,0.358385294675827
home decor,scraper,0.35836508870124817
home decor,pants,0.3580130338668823
home decor,turban,0.35784435272216797
home decor,eyeliner,0.357322633266449
home decor,poker,0.3571476936340332
home decor,floss,0.35706827044487
home decor,espresso,0.3570603132247925
home decor,deodorant,0.3565778136253357
home decor,can opener,0.3565548360347748
home decor,straightjacket,0.35636264085769653
home decor,clover,0.3560509979724884
home decor,canoe,0.3557676672935486
home decor,brake,0.35566991567611694
home decor,oven,0.3556632399559021
home decor,swimming pool,0.35529839992523193
home decor,burner,0.3552049696445465
home decor,headrest,0.3551442623138428
home decor,gearshift,0.3550674319267273
home decor,ferry,0.3550606966018677
home decor,coat,0.35461950302124023
home decor,auto part,0.3545835614204407
home decor,sledgehammer,0.3545098602771759
home decor,headlight,0.3544905483722687
home decor,wheat,0.35447242856025696
home decor,hammer,0.35439127683639526
home decor,lip balm,0.35424622893333435
home decor,speedometer,0.35421085357666016
home decor,aloe,0.3541608154773712
home decor,vacuum,0.3541126847267151
home decor,camcorder,0.35407325625419617
home decor,paperclip,0.35398849844932556
home decor,computer,0.3539605140686035
home decor,gingerbread man,0.35382935404777527
home decor,ticktacktoe,0.3537393808364868
home decor,machete,0.3536720275878906
home decor,cannon,0.35358741879463196
home decor,funnel,0.35348284244537354
home decor,cruise ship,0.3527892827987671
home decor,shirt,0.35268351435661316
home decor,mixer,0.3525678813457489
home decor,vest,0.35250234603881836
home decor,margarita,0.35215771198272705
home decor,bat,0.3521201014518738
home decor,container,0.352009117603302
home decor,apple tree,0.35191071033477783
home decor,spear,0.3517931401729584
home decor,dashboard,0.3517570495605469
home decor,tea,0.35135433077812195
home decor,thermos,0.351300984621048
home decor,flip-flop,0.35125383734703064
home decor,slicer,0.3507806360721588
home decor,curling iron,0.3499675989151001
home decor,charger,0.34953054785728455
home decor,stapler,0.34943369030952454
home decor,mushroom,0.34907031059265137
home decor,easter egg,0.3487790524959564
home decor,wedding cake,0.3484593629837036
home decor,soda,0.34796038269996643
home decor,forklift,0.3479180932044983
home decor,eye patch,0.34789907932281494
home decor,t-shirt,0.3476383686065674
home decor,steamroller,0.34759947657585144
home decor,kazoo,0.34731101989746094
home decor,toothbrush,0.34726905822753906
home decor,juicer,0.34721073508262634
home decor,cocktail,0.34674304723739624
home decor,shower cap,0.34636712074279785
home decor,pen,0.34623610973358154
home decor,grass,0.34612610936164856
home decor,bullet,0.34567877650260925
home decor,pliers,0.3452577292919159
home decor,eraser,0.34522244334220886
home decor,toolbox,0.34507715702056885
home decor,taillight,0.34506720304489136
home decor,scanner,0.3449700176715851
home decor,seaweed,0.34460389614105225
home decor,airbag,0.3445180356502533
home decor,brush,0.34444430470466614
home decor,punch,0.344411700963974
home decor,can,0.3443801701068878
home decor,board game,0.3443717956542969
home decor,unicycle,0.3442811965942383
home decor,air pump,0.3442735970020294
home decor,boot,0.34425148367881775
home decor,face mask,0.3441835641860962
home decor,gondola,0.3439621329307556
home decor,car seat,0.34372201561927795
home decor,vending machine,0.34363436698913574
home decor,tricycle,0.3435225486755371
home decor,airboat,0.34333187341690063
home decor,hairdryer,0.34331759810447693
home decor,moss,0.3431364595890045
home decor,defibrillator,0.3419468104839325
home decor,pencil,0.341884046792984
home decor,brass knuckles,0.34145426750183105
home decor,puppet,0.34133031964302063
home decor,footwear,0.3409697115421295
home decor,paper bag,0.340629518032074
home decor,whip,0.34034839272499084
home decor,hoe,0.34031832218170166
home decor,stilt,0.3402765393257141
home decor,remote control,0.3399050235748291
home decor,rearview mirror,0.33987635374069214
home decor,wetsuit,0.33943793177604675
home decor,shopping cart,0.33940693736076355
home decor,treadmill,0.33917587995529175
home decor,screwdriver,0.33911651372909546
home decor,van,0.3390745520591736
home decor,lab coat,0.3389791250228882
home decor,icemaker,0.33889690041542053
home decor,backpack,0.33866238594055176
home decor,boat,0.33846962451934814
home decor,cord,0.33817848563194275
home decor,iceskate,0.33800408244132996
home decor,metal detector,0.3379472494125366
home decor,eggbeater,0.3377867639064789
home decor,pumpkin,0.33765456080436707
home decor,nail file,0.33752092719078064
home decor,robe,0.33727508783340454
home decor,weapon,0.3371613323688507
home decor,seatbelt,0.33715084195137024
home decor,stretcher,0.3365215063095093
home decor,saw,0.3363215923309326
home decor,fern,0.3362514078617096
home decor,apron,0.33589914441108704
home decor,protective clothing,0.3358045816421509
home decor,skirt,0.3356359004974365
home decor,vise,0.3355621099472046
home decor,blowtorch,0.3354701101779938
home decor,whisk,0.33542749285697937
home decor,blender,0.3353259861469269
home decor,medical equipment,0.3350188434123993
home decor,camera,0.33501699566841125
home decor,life jacket,0.33489906787872314
home decor,calculator,0.33481061458587646
home decor,beanie,0.334809273481369
home decor,marijuana,0.33469679951667786
home decor,raincoat,0.3342323899269104
home decor,saltshaker,0.3339613676071167
home decor,shoe,0.33392032980918884
home decor,sailboat,0.33378711342811584
home decor,scooter,0.3334445357322693
home decor,generator,0.33322325348854065
home decor,sea urchin,0.33306989073753357
home decor,shaving cream,0.3329809904098511
home decor,nutcracker,0.3326772153377533
home decor,syrup,0.3324705958366394
home decor,ski boots,0.33242613077163696
home decor,taffy,0.33238518238067627
home decor,router,0.3322337567806244
home decor,space shuttle,0.33219918608665466
home decor,latte,0.33120954036712646
home decor,chisel,0.3306182622909546
home decor,mouse,0.33034446835517883
home decor,nightshirt,0.33026060461997986
home decor,polygraph,0.3299402892589569
home decor,helmet,0.32982951402664185
home decor,brace,0.32972222566604614
home decor,computer screen,0.32960665225982666
home decor,wire cutters,0.328744500875473
home decor,windshield wiper,0.3286112844944
home decor,rollerblade,0.32846564054489136
home decor,train,0.3284330666065216
home decor,lanyard,0.3279092609882355
home decor,wig,0.3275624215602875
home decor,grape,0.327056348323822
home decor,mascara,0.3267424702644348
home decor,clove,0.32666015625
home decor,hairbrush,0.3263954818248749
home decor,beer,0.32603612542152405
home decor,duffel bag,0.32589060068130493
home decor,fondue,0.3254420757293701
home decor,coffee,0.32466837763786316
home decor,soap,0.32460224628448486
home decor,dumpster,0.32408562302589417
home decor,spacesuit,0.32347843050956726
home decor,lipstick,0.3233429193496704
home decor,bus,0.3229692280292511
home decor,parsley,0.3227260112762451
home decor,juice,0.3227092921733856
home decor,marmalade,0.3217177391052246
home decor,strap,0.3216015696525574
home decor,cornucopia,0.3214828073978424
home decor,snowshoe,0.3210326135158539
home decor,hearing aid,0.32097843289375305
home decor,seaplane,0.32089605927467346
home decor,flipper,0.3208489716053009
home decor,bike,0.32053011655807495
home decor,water vehicle,0.32031118869781494
home decor,handbrake,0.32004907727241516
home decor,kayak,0.32001590728759766
home decor,kneepad,0.3199537992477417
home decor,bottle opener,0.31964004039764404
home decor,skateboard,0.31932052969932556
home decor,yacht,0.3191893994808197
home decor,subway,0.3186086118221283
home decor,vehicle,0.3185506761074066
home decor,rhubarb,0.31831908226013184
home decor,drill,0.3171060383319855
home decor,walker,0.3170910179615021
home decor,honey,0.3170798420906067
home decor,pajamas,0.3170139789581299
home decor,butterfly,0.3168971836566925
home decor,knife,0.31582698225975037
home decor,hood,0.3156643211841583
home decor,jacket,0.3153690695762634
home decor,kale,0.31468337774276733
home decor,sandal,0.31459295749664307
home decor,razor blade,0.3142721354961395
home decor,car,0.31408199667930603
home decor,bazooka,0.3140055239200592
home decor,lollipop,0.31356897950172424
home decor,rollerskate,0.31318336725234985
home decor,candy cane,0.3122369945049286
home decor,spatula,0.3120652437210083
home decor,jellyfish,0.31089913845062256
home decor,saffron,0.31057631969451904
home decor,first-aid kit,0.31044164299964905
home decor,tractor,0.3099551200866699
home decor,drink,0.3095337748527527
home decor,insole,0.30941617488861084
home decor,slingshot,0.30914291739463806
home decor,jackhammer,0.3085346221923828
home decor,fishnet stockings,0.3081193268299103
home decor,pillbox,0.3078933656215668
home decor,jetski,0.3077700734138489
home decor,buffet,0.30760547518730164
home decor,nail clippers,0.30756354331970215
home decor,cannonball,0.3073887526988983
home decor,outfit,0.30693215131759644
home decor,rocket,0.30672135949134827
home decor,lip gloss,0.3065597116947174
home decor,maple syrup,0.30622175335884094
home decor,lingerie,0.3062164783477783
home decor,melon,0.30606311559677124
home decor,ice pack,0.3052932024002075
home decor,caviar,0.3052898645401001
home decor,basil,0.3052527606487274
home decor,chive,0.3051978051662445
home decor,leggings,0.30501124262809753
